id,type,document_type,last_modified_date,highlighted_content,withdrawn,agency_id,title,object_id,posted_date,links_self
VA-2020-VHA-0024-5371,comments,Public Submission,2020-11-27T13:15:13Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849779de,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5371
VA-2020-VHA-0024-5372,comments,Public Submission,2020-11-27T13:15:13Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977de8,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5372
VA-2020-VHA-0024-5373,comments,Public Submission,2020-11-27T13:15:14Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849779df,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5373
VA-2020-VHA-0024-5374,comments,Public Submission,2020-11-27T13:15:14Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849779f2,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5374
VA-2020-VHA-0024-5375,comments,Public Submission,2020-11-27T13:15:15Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849779f3,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5375
VA-2020-VHA-0024-5376,comments,Public Submission,2020-11-27T13:15:15Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849779e2,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5376
VA-2020-VHA-0024-5377,comments,Public Submission,2020-11-27T13:15:16Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849779f7,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5377
VA-2020-VHA-0024-5378,comments,Public Submission,2020-11-27T13:15:16Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977a43,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5378
VA-2020-VHA-0024-5379,comments,Public Submission,2020-11-27T13:15:17Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977a75,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5379
VA-2020-VHA-0024-5380,comments,Public Submission,2020-11-27T13:15:17Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977a71,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5380
VA-2020-VHA-0024-5381,comments,Public Submission,2020-11-27T13:15:18Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977a94,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5381
VA-2020-VHA-0024-5382,comments,Public Submission,2020-11-27T13:15:18Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977a98,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5382
VA-2020-VHA-0024-5383,comments,Public Submission,2020-11-27T13:15:19Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977a90,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5383
VA-2020-VHA-0024-5384,comments,Public Submission,2020-11-27T13:15:19Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977a9b,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5384
VA-2020-VHA-0024-5385,comments,Public Submission,2020-11-27T13:15:20Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977a9c,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5385
VA-2020-VHA-0024-5386,comments,Public Submission,2020-11-27T13:15:20Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f14,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5386
VA-2020-VHA-0024-5387,comments,Public Submission,2020-11-27T13:15:21Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f1e,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5387
VA-2020-VHA-0024-5388,comments,Public Submission,2020-11-27T13:15:21Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f16,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5388
VA-2020-VHA-0024-5389,comments,Public Submission,2020-11-27T13:15:22Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f19,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5389
VA-2020-VHA-0024-5390,comments,Public Submission,2020-11-27T13:15:22Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f1a,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5390
VA-2020-VHA-0024-5391,comments,Public Submission,2020-11-27T13:15:23Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f21,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5391
VA-2020-VHA-0024-5392,comments,Public Submission,2020-11-27T13:15:23Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f22,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5392
VA-2020-VHA-0024-5393,comments,Public Submission,2020-11-27T13:15:24Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977bc7,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5393
VA-2020-VHA-0024-5394,comments,Public Submission,2020-11-27T13:15:24Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977c34,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5394
VA-2020-VHA-0024-5395,comments,Public Submission,2020-11-27T13:15:25Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f9d,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5395
VA-2020-VHA-0024-5396,comments,Public Submission,2020-11-27T13:15:25Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fa8,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5396
VA-2020-VHA-0024-5397,comments,Public Submission,2020-11-27T13:15:26Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977f9f,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5397
VA-2020-VHA-0024-5398,comments,Public Submission,2020-11-27T13:15:26Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978111,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5398
VA-2020-VHA-0024-5399,comments,Public Submission,2020-11-27T13:15:27Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fa4,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5399
VA-2020-VHA-0024-5400,comments,Public Submission,2020-11-27T13:15:27Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fa6,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5400
VA-2020-VHA-0024-5401,comments,Public Submission,2020-11-27T13:15:28Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fbf,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5401
VA-2020-VHA-0024-5402,comments,Public Submission,2020-11-27T13:15:28Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fc1,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5402
VA-2020-VHA-0024-5403,comments,Public Submission,2020-11-27T13:15:29Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978114,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5403
VA-2020-VHA-0024-5404,comments,Public Submission,2020-11-27T13:15:29Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fc4,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5404
VA-2020-VHA-0024-5405,comments,Public Submission,2020-11-27T13:15:30Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978116,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5405
VA-2020-VHA-0024-5406,comments,Public Submission,2020-11-27T13:15:30Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978117,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5406
VA-2020-VHA-0024-5407,comments,Public Submission,2020-11-27T13:15:30Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fd2,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5407
VA-2020-VHA-0024-5408,comments,Public Submission,2020-11-27T13:15:31Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fc7,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5408
VA-2020-VHA-0024-5409,comments,Public Submission,2020-11-27T13:15:31Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484977fd5,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5409
VA-2020-VHA-0024-5410,comments,Public Submission,2020-11-27T13:15:32Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497811a,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5410
VA-2020-VHA-0024-5411,comments,Public Submission,2020-11-27T13:15:32Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782a7,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5411
VA-2020-VHA-0024-5412,comments,Public Submission,2020-11-27T13:15:33Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782b4,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5412
VA-2020-VHA-0024-5413,comments,Public Submission,2020-11-27T13:15:33Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782bb,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5413
VA-2020-VHA-0024-5414,comments,Public Submission,2020-11-27T13:15:34Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782ad,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5414
VA-2020-VHA-0024-5415,comments,Public Submission,2020-11-27T13:15:34Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782ca,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5415
VA-2020-VHA-0024-5416,comments,Public Submission,2020-11-27T13:15:35Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782da,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5416
VA-2020-VHA-0024-5417,comments,Public Submission,2020-11-27T13:15:35Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782db,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5417
VA-2020-VHA-0024-5418,comments,Public Submission,2020-11-27T13:15:36Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782cb,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5418
VA-2020-VHA-0024-5419,comments,Public Submission,2020-11-27T13:15:36Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782cc,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5419
VA-2020-VHA-0024-5420,comments,Public Submission,2020-11-27T13:15:37Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782dc,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5420
VA-2020-VHA-0024-5421,comments,Public Submission,2020-11-27T13:15:37Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782d1,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5421
VA-2020-VHA-0024-5422,comments,Public Submission,2020-11-27T13:15:38Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782de,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5422
VA-2020-VHA-0024-5423,comments,Public Submission,2020-11-27T13:15:38Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782df,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5423
VA-2020-VHA-0024-5424,comments,Public Submission,2020-11-27T13:15:39Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497831f,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5424
VA-2020-VHA-0024-5425,comments,Public Submission,2020-11-27T13:15:39Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978322,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5425
VA-2020-VHA-0024-5426,comments,Public Submission,2020-11-27T13:15:40Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849782ff,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5426
VA-2020-VHA-0024-5427,comments,Public Submission,2020-11-27T13:15:40Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978324,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5427
VA-2020-VHA-0024-5428,comments,Public Submission,2020-11-27T13:15:40Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978325,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5428
VA-2020-VHA-0024-5429,comments,Public Submission,2020-11-27T13:15:41Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978338,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5429
VA-2020-VHA-0024-5430,comments,Public Submission,2020-11-27T13:15:42Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978337,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5430
VA-2020-VHA-0024-5431,comments,Public Submission,2020-11-27T13:15:42Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978423,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5431
VA-2020-VHA-0024-5432,comments,Public Submission,2020-11-27T13:15:43Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978426,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5432
VA-2020-VHA-0024-5433,comments,Public Submission,2020-11-27T13:15:43Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978429,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5433
VA-2020-VHA-0024-5434,comments,Public Submission,2020-11-27T13:15:44Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497833d,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5434
VA-2020-VHA-0024-5435,comments,Public Submission,2020-11-27T13:15:44Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497843b,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5435
VA-2020-VHA-0024-5436,comments,Public Submission,2020-11-27T13:15:45Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978633,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5436
VA-2020-VHA-0024-5437,comments,Public Submission,2020-11-27T13:15:45Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978635,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5437
VA-2020-VHA-0024-5438,comments,Public Submission,2020-11-27T13:15:46Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497843d,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5438
VA-2020-VHA-0024-5439,comments,Public Submission,2020-11-27T13:15:46Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497843e,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5439
VA-2020-VHA-0024-5440,comments,Public Submission,2020-11-27T13:15:47Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978649,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5440
VA-2020-VHA-0024-5441,comments,Public Submission,2020-11-27T13:15:47Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497863a,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5441
VA-2020-VHA-0024-5442,comments,Public Submission,2020-11-27T13:15:48Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497864c,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5442
VA-2020-VHA-0024-5443,comments,Public Submission,2020-11-27T13:15:48Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497864e,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5443
VA-2020-VHA-0024-5444,comments,Public Submission,2020-11-27T13:15:49Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497864f,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5444
VA-2020-VHA-0024-5445,comments,Public Submission,2020-11-27T13:15:49Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978652,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5445
VA-2020-VHA-0024-5446,comments,Public Submission,2020-11-27T13:15:50Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978983,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5446
VA-2020-VHA-0024-5447,comments,Public Submission,2020-11-27T13:15:50Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978985,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5447
VA-2020-VHA-0024-5448,comments,Public Submission,2020-11-27T13:15:51Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978989,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5448
VA-2020-VHA-0024-5449,comments,Public Submission,2020-11-27T13:15:51Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978a54,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5449
VA-2020-VHA-0024-5450,comments,Public Submission,2020-11-27T13:15:52Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978691,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5450
VA-2020-VHA-0024-5451,comments,Public Submission,2020-11-27T13:15:52Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978693,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5451
VA-2020-VHA-0024-5452,comments,Public Submission,2020-11-27T13:15:53Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849786a0,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5452
VA-2020-VHA-0024-5453,comments,Public Submission,2020-11-27T13:15:53Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849786a1,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5453
VA-2020-VHA-0024-5454,comments,Public Submission,2020-11-27T13:15:54Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978695,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5454
VA-2020-VHA-0024-5455,comments,Public Submission,2020-11-27T13:15:54Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849786a3,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5455
VA-2020-VHA-0024-5456,comments,Public Submission,2020-11-27T13:15:55Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849786a4,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5456
VA-2020-VHA-0024-5457,comments,Public Submission,2020-11-27T13:15:55Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978697,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5457
VA-2020-VHA-0024-5458,comments,Public Submission,2020-11-27T13:15:56Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849786a6,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5458
VA-2020-VHA-0024-5459,comments,Public Submission,2020-11-27T14:31:54Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978d93,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5459
VA-2020-VHA-0024-5460,comments,Public Submission,2020-11-27T14:31:54Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978f27,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5460
VA-2020-VHA-0024-5461,comments,Public Submission,2020-11-27T14:31:55Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978f28,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5461
VA-2020-VHA-0024-5462,comments,Public Submission,2020-11-27T14:31:55Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978c6e,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5462
VA-2020-VHA-0024-5463,comments,Public Submission,2020-11-27T14:31:56Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978f3c,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5463
VA-2020-VHA-0024-5464,comments,Public Submission,2020-11-27T14:31:56Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978cea,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5464
VA-2020-VHA-0024-5465,comments,Public Submission,2020-11-27T14:31:57Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978cf1,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5465
VA-2020-VHA-0024-5466,comments,Public Submission,2020-11-27T14:31:57Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497913a,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5466
VA-2020-VHA-0024-5467,comments,Public Submission,2020-11-27T14:31:58Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484978fb6,2020-11-27T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5467
VA-2020-VHA-0024-5468,comments,Public Submission,2020-11-28T15:43:42Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497917a,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5468
VA-2020-VHA-0024-5469,comments,Public Submission,2020-11-28T15:43:43Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484979079,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5469
VA-2020-VHA-0024-5470,comments,Public Submission,2020-11-28T15:43:44Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,090000648497917c,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5470
VA-2020-VHA-0024-5471,comments,Public Submission,2020-11-28T15:43:44Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849795cf,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5471
VA-2020-VHA-0024-5472,comments,Public Submission,2020-11-28T15:43:45Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849795ce,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5472
VA-2020-VHA-0024-5473,comments,Public Submission,2020-11-28T15:43:46Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484979577,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5473
VA-2020-VHA-0024-5474,comments,Public Submission,2020-11-28T15:43:46Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849795d2,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5474
VA-2020-VHA-0024-5475,comments,Public Submission,2020-11-28T15:43:47Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849792be,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5475
VA-2020-VHA-0024-5476,comments,Public Submission,2020-11-28T15:43:48Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849792bd,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5476
VA-2020-VHA-0024-5477,comments,Public Submission,2020-11-28T15:43:48Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,0900006484979346,2020-11-28T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-5477
